Datetime,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Line Number,Cause for Delay,Station Name
2/3/2016 12:52:00,Wednesday,YONGE BD STATION,PUTIJ,50,53,W,BD,5192,LINE 2,Insulated Joint Related Problem,NO MATCH
2/4/2016 14:11:00,Thursday,YONGE BD STATION,SUAE,0,0,E,BD,0,LINE 2,Assault / Employee Involved,NO MATCH
2/4/2016 16:38:00,Thursday,YONGE BD STATION,SUDP,8,10,W,BD,5012,LINE 2,Disorderly Patron,NO MATCH
2/5/2016 17:01:00,Friday,YONGE SHP STATION,MUSC,0,0,E,SHP,5292,LINE 4,Miscellaneous Speed Control,NO MATCH
2/9/2016 12:27:00,Tuesday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
2/9/2016 13:53:00,Tuesday,YONGE SHP STATION,MUSC,0,0,W,SHP,5151,LINE 4,Miscellaneous Speed Control,NO MATCH
2/9/2016 17:03:00,Tuesday,YONGE BD STATION,MUDD,5,7,E,BD,5013,LINE 2,Door Problems - Debris Related,NO MATCH
2/9/2016 17:10:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5151,LINE 4,Miscellaneous Speed Control,NO MATCH
2/10/2016 8:05:00,Wednesday,YONGE SHP STATION,TUSC,0,0,W,SHP,5315,LINE 4,Operator Overspeeding,NO MATCH
2/10/2016 11:41:00,Wednesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5055,LINE 4,Miscellaneous Speed Control,NO MATCH
2/11/2016 0:26:00,Thursday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
2/11/2016 9:29:00,Thursday,YONGE BD STATION,MUSC,7,9,E,BD,0,LINE 2,Miscellaneous Speed Control,NO MATCH
2/11/2016 9:40:00,Thursday,YONGE BD STATION,PUSTS,3,5,E,BD,5304,LINE 2,Signals - Train Stops,NO MATCH
2/11/2016 20:33:00,Thursday,YONGE BD STATION,EUCA,6,9,E,BD,5153,LINE 2,Compressed Air,NO MATCH
2/13/2016 15:12:00,Saturday,YONGE SHP STATION,SUDP,0,0,E,SHP,5191,LINE 4,Disorderly Patron,NO MATCH
2/13/2016 15:47:00,Saturday,YONGE BD STATION,PUTNT,0,0,E,BD,5161,LINE 2,T&S Related Problem - NTF,NO MATCH
2/13/2016 16:08:00,Saturday,YONGE SHP STATION,MUIR,3,8,E,SHP,5151,LINE 4,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
2/14/2016 12:04:00,Sunday,YONGE BD STATION,MUPLB,9,14,W,BD,5135,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
2/14/2016 14:07:00,Sunday,YONGE SHP STATION,MUTD,0,0,W,SHP,6146,LINE 4,Training Department Related Delays,NO MATCH
2/16/2016 17:33:00,Tuesday,YONGE SHP STATION,MUD,4,9,E,SHP,5192,LINE 4,Door Problems - Passenger Related,NO MATCH
2/17/2016 10:32:00,Wednesday,YONGE SHP STATION,MUWR,5,10,E,SHP,5253,LINE 4,Work Refusal,NO MATCH
2/17/2016 20:23:00,Wednesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5091,LINE 4,Miscellaneous Speed Control,NO MATCH
2/18/2016 14:33:00,Thursday,YONGE SHP STATION,MUSC,0,0,E,SHP,5253,LINE 4,Miscellaneous Speed Control,NO MATCH
2/19/2016 5:25:00,Friday,YONGE SHP STATION,TUSC,0,0,E,SHP,5253,LINE 4,Operator Overspeeding,NO MATCH
2/21/2016 22:41:00,Sunday,YONGE BD STATION,PUTIJ,0,0,E,BD,5066,LINE 2,Insulated Joint Related Problem,NO MATCH
2/22/2016 11:46:00,Monday,YONGE SHP STATION,MUPAA,0,0,E,SHP,5205,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
2/24/2016 2:30:00,Wednesday,BLOOR DANFORTH SUBWAY,TUST,0,0,W,BD,5089,LINE 2,Storm Trains,NO MATCH
2/24/2016 10:21:00,Wednesday,YONGE SHP STATION,TUSC,0,0,E,SHP,5190,LINE 4,Operator Overspeeding,NO MATCH
2/25/2016 0:49:00,Thursday,YONGE SHP STATION,MUSC,0,0,E,SHP,5315,LINE 4,Miscellaneous Speed Control,NO MATCH
2/25/2016 7:48:00,Thursday,YONGE BD STATION,MUIR,0,0,W,BD,5086,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
2/27/2016 19:39:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5190,LINE 4,Miscellaneous Speed Control,NO MATCH
2/28/2016 8:00:00,Sunday,YONGE SHP STATION,MUSC,0,0,E,SHP,5150,LINE 4,Miscellaneous Speed Control,NO MATCH
3/1/2016 17:14:00,Tuesday,YONGE BD STATION,MUPAA,0,0,W,BD,5089,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
3/1/2016 23:16:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5190,LINE 4,Miscellaneous Speed Control,NO MATCH
3/2/2016 10:29:00,Wednesday,YONGE BD STATION,MUIR,7,10,W,BD,5286,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
3/3/2016 5:40:00,Thursday,YONGE SHP STATION,TUNOA,0,0,E,SHP,5150,LINE 4,No Operator Immediately Available ,NO MATCH
3/4/2016 16:00:00,Friday,YONGE BD STATION,MUD,4,6,E,BD,5091,LINE 2,Door Problems - Passenger Related,NO MATCH
3/5/2016 1:48:00,Saturday,YONGE SHP STATION,PUSO,10,15,E,SHP,5150,LINE 4,S/E/C Department Other,NO MATCH
3/5/2016 10:30:00,Saturday,YONGE SHP STATION,TUSC,0,0,E,SHP,5190,LINE 4,Operator Overspeeding,NO MATCH
3/7/2016 11:19:00,Monday,YONGE SHP STATION,TUSC,0,0,E,SHP,5190,LINE 4,Operator Overspeeding,NO MATCH
3/7/2016 19:07:00,Monday,YONGE SHP STATION,MUSAN,0,0,E,SHP,5132,LINE 4,Unsanitary Vehicle,NO MATCH
3/7/2016 20:58:00,Monday,YONGE BD STATION,MUDD,6,9,E,BD,5318,LINE 2,Door Problems - Debris Related,NO MATCH
3/10/2016 9:20:00,Thursday,YONGE SHP STATION,MUSC,0,0,W,SHP,5344,LINE 4,Miscellaneous Speed Control,NO MATCH
3/10/2016 9:34:00,Thursday,YONGE SHP STATION,MUSC,0,0,W,SHP,5344,LINE 4,Miscellaneous Speed Control,NO MATCH
3/10/2016 13:25:00,Thursday,YONGE BD STATION,MUPLB,5,8,W,BD,5286,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
3/11/2016 13:00:00,Friday,YONGE BD STATION,MUPLB,5,8,W,BD,5179,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
3/12/2016 6:28:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5323,LINE 4,Miscellaneous Speed Control,NO MATCH
3/12/2016 13:21:00,Saturday,WILSON STATION,MUSC,0,0,S,BD,5671,LINE 2,Miscellaneous Speed Control,NO MATCH
3/12/2016 13:34:00,Saturday,WARDEN STATION,MUSC,0,0,E,YU,5181,LINE 1,Miscellaneous Speed Control,NO MATCH
3/12/2016 15:50:00,Saturday,YONGE SHP STATION,MUIR,6,11,E,SHP,5116,LINE 4,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
3/12/2016 16:48:00,Saturday,RUNNYMEDE STATION,SUDP,6,10,E,YU,5125,LINE 1,Disorderly Patron,NO MATCH
3/12/2016 18:55:00,Saturday,WILSON HOSTLER,EUOE,0,0,N,BD,5986,LINE 2,Rail Cars & Shops Opr. Error,NO MATCH
3/12/2016 19:29:00,Saturday,ST PATRICK STATION,SUDP,6,10,N,BD,5621,LINE 2,Disorderly Patron,NO MATCH
3/12/2016 20:33:00,Saturday,YORKDALE STATION,SUSA,15,19,N,BD,5441,LINE 2,Sexual Assault,NO MATCH
3/12/2016 21:17:00,Saturday,CHRISTIE STATION,MUSAN,4,8,W,YU,5317,LINE 1,Unsanitary Vehicle,NO MATCH
3/13/2016 13:28:00,Sunday,YONGE SHP STATION,SUUT,4,11,E,SHP,5221,LINE 4,Unauthorized at Track Level,NO MATCH
3/13/2016 15:24:00,Sunday,YONGE BD STATION,MUSAN,5,10,W,BD,5082,LINE 2,Unsanitary Vehicle,NO MATCH
3/13/2016 23:10:00,Sunday,YONGE SHP STATION,MUSC,0,0,E,SHP,5323,LINE 4,Miscellaneous Speed Control,NO MATCH
3/14/2016 13:12:00,Monday,YONGE BD STATION,SUAP,0,0,W,BD,5060,LINE 2,Assault / Patron Involved,NO MATCH
3/15/2016 15:11:00,Tuesday,YONGE SHP STATION,MUPAA,0,0,E,SHP,5356,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
3/15/2016 17:31:00,Tuesday,YONGE SHP STATION,TUMVS,0,0,W,SHP,5252,LINE 4,Operator Violated Signal,NO MATCH
3/15/2016 18:15:00,Tuesday,YONGE SHP STATION,TUO,5,11,E,SHP,5190,LINE 4,Transportation Department - Other,NO MATCH
3/16/2016 0:38:00,Wednesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5332,LINE 4,Miscellaneous Speed Control,NO MATCH
3/16/2016 5:27:00,Wednesday,YONGE SHP STATION,TUSC,0,0,E,SHP,5190,LINE 4,Operator Overspeeding,NO MATCH
3/16/2016 10:08:00,Wednesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5190,LINE 4,Miscellaneous Speed Control,NO MATCH
3/16/2016 16:58:00,Wednesday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
3/17/2016 8:56:00,Thursday,YONGE BD STATION,MUPAA,0,0,W,BD,5158,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
3/19/2016 8:37:00,Saturday,YONGE SHP STATION,TUSC,0,0,W,SHP,5150,LINE 4,Operator Overspeeding,NO MATCH
3/21/2016 7:42:00,Monday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
3/23/2016 8:59:00,Wednesday,YONGE BD STATION,MUDD,0,0,W,BD,5330,LINE 2,Door Problems - Debris Related,NO MATCH
3/23/2016 9:31:00,Wednesday,YONGE BD STATION,TUO,0,0,E,BD,5111,LINE 2,Transportation Department - Other,NO MATCH
3/23/2016 10:16:00,Wednesday,YONGE BD STATION,TUMVS,0,0,E,BD,5208,LINE 2,Operator Violated Signal,NO MATCH
3/23/2016 11:55:00,Wednesday,YONGE BD STATION,MUPAA,0,0,W,BD,5114,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
3/24/2016 10:35:00,Thursday,YONGE BD STATION,MUDD,3,6,W,BD,5151,LINE 2,Door Problems - Debris Related,NO MATCH
3/26/2016 13:16:00,Saturday,YONGE BD STATION,SUAP,6,10,E,BD,5236,LINE 2,Assault / Patron Involved,NO MATCH
3/27/2016 0:24:00,Sunday,YONGE SHP STATION,MUSC,0,0,W,SHP,5191,LINE 4,Miscellaneous Speed Control,NO MATCH
3/27/2016 17:14:00,Sunday,YONGE SHP STATION,MUSC,0,0,E,SHP,5322,LINE 4,Miscellaneous Speed Control,NO MATCH
3/28/2016 12:40:00,Monday,YONGE BD STATION,MUPAA,0,0,W,BD,5338,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
3/29/2016 6:58:00,Tuesday,YONGE BD STATION,MUSC,0,0,E,BD,5181,LINE 2,Miscellaneous Speed Control,NO MATCH
3/29/2016 8:45:00,Tuesday,YONGE BD STATION,MUSC,0,0,E,BD,5181,LINE 2,Miscellaneous Speed Control,NO MATCH
3/29/2016 8:46:00,Tuesday,YONGE BD STATION,MUPAA,0,0,E,BD,5181,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
3/29/2016 21:43:00,Tuesday,YONGE BD STATION,SUDP,5,9,E,BD,5075,LINE 2,Disorderly Patron,NO MATCH
3/30/2016 12:15:00,Wednesday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
4/1/2016 9:22:00,Friday,YONGE BD STATION,MUIRS,18,36,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
4/1/2016 17:43:00,Friday,YONGE BD STATION,MUPAA,0,0,E,BD,5111,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
4/2/2016 14:57:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5077,LINE 4,Miscellaneous Speed Control,NO MATCH
4/2/2016 18:23:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5220,LINE 4,Miscellaneous Speed Control,NO MATCH
4/3/2016 22:17:00,Sunday,YONGE SHP STATION,TUNIP,3,8,E,SHP,5220,LINE 4,Operator Not In Position,NO MATCH
4/3/2016 23:40:00,Sunday,YONGE SHP STATION,TUNIP,6,11,E,SHP,5220,LINE 4,Operator Not In Position,NO MATCH
4/4/2016 2:16:00,Monday,YONGE SHP STATION,MUSC,0,0,E,SHP,5220,LINE 4,Miscellaneous Speed Control,NO MATCH
4/4/2016 3:30:00,Monday,BLOOR DANFORTH SUBWAY,TUST,0,0,B,BD,0,LINE 2,Storm Trains,NO MATCH
4/4/2016 5:55:00,Monday,YONGE BD STATION,MUO,4,0,W,BD,5156,LINE 2,Miscellaneous Other,NO MATCH
4/4/2016 8:58:00,Monday,YONGE BD STATION,MUIR,4,6,W,BD,5248,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
4/5/2016 5:59:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5212,LINE 4,Miscellaneous Speed Control,NO MATCH
4/7/2016 1:40:00,Thursday,YONGE SHP STATION,MUSC,0,0,E,SHP,5319,LINE 4,Miscellaneous Speed Control,NO MATCH
4/7/2016 15:16:00,Thursday,YONGE BD STATION,MUI,3,6,E,BD,5081,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
4/7/2016 22:37:00,Thursday,YONGE BD STATION,MUIRS,0,0,W,BD,5055,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
4/8/2016 7:04:00,Friday,YONGE BD STATION,PUTD,0,0,E,BD,5177,LINE 2,Track Level Debris - Controllable,NO MATCH
4/8/2016 17:01:00,Friday,YONGE BD STATION,MUD,0,0,E,BD,5104,LINE 2,Door Problems - Passenger Related,NO MATCH
4/8/2016 17:51:00,Friday,YONGE BD STATION,MUDD,0,0,E,BD,5368,LINE 2,Door Problems - Debris Related,NO MATCH
4/8/2016 18:58:00,Friday,YONGE BD STATION,MUD,0,0,W,BD,5310,LINE 2,Door Problems - Passenger Related,NO MATCH
4/8/2016 20:10:00,Friday,YONGE BD STATION,PUMEL,0,0,W,BD,0,LINE 2,Escalator/Elevator Incident,NO MATCH
4/9/2016 15:32:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5059,LINE 4,Miscellaneous Speed Control,NO MATCH
4/10/2016 10:01:00,Sunday,YONGE SHP STATION,MUSAN,3,8,E,SHP,5322,LINE 4,Unsanitary Vehicle,NO MATCH
4/10/2016 19:11:00,Sunday,YONGE BD STATION,EUNT,5,10,E,BD,5270,LINE 2,Equipment - No Trouble Found,NO MATCH
4/11/2016 10:42:00,Monday,YONGE SHP STATION,EUBO,0,0,W,SHP,5331,LINE 4,Body,NO MATCH
4/11/2016 18:55:00,Monday,YONGE BD STATION,MUSC,0,0,W,BD,5007,LINE 2,Miscellaneous Speed Control,NO MATCH
4/11/2016 20:45:00,Monday,YONGE BD STATION,MUPLB,3,7,W,BD,5248,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
4/12/2016 14:58:00,Tuesday,YONGE BD STATION,MUIR,3,5,W,BD,5103,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
4/12/2016 22:17:00,Tuesday,YONGE SHP STATION,MUSAN,5,10,E,SHP,5331,LINE 4,Unsanitary Vehicle,NO MATCH
4/13/2016 6:56:00,Wednesday,YONGE BD STATION,EUDO,6,9,W,BD,5294,LINE 2,Door Problems - Faulty Equipment,NO MATCH
4/13/2016 12:40:00,Wednesday,YONGE SHP STATION,MUTD,0,0,S,SHP,5213,LINE 4,Training Department Related Delays,NO MATCH
4/13/2016 13:01:00,Wednesday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
4/13/2016 15:38:00,Wednesday,YONGE BD STATION,MUSAN,3,6,W,BD,5313,LINE 2,Unsanitary Vehicle,NO MATCH
4/16/2016 5:44:00,Saturday,YONGE BD STATION,TUSC,0,0,W,BD,5008,LINE 2,Operator Overspeeding,NO MATCH
4/16/2016 22:18:00,Saturday,LAWRENCE STATION,SUEAS,7,11,S,BD,5966,LINE 2,Emergency Alarm Station Activation,NO MATCH
4/17/2016 7:56:00,Sunday,YONGE SHP STATION,MUSC,6,0,E,SHP,5229,LINE 4,Miscellaneous Speed Control,NO MATCH
4/17/2016 10:45:00,Sunday,YONGE SHP STATION,MUNOA,5,10,E,SHP,5331,LINE 4,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
4/17/2016 13:14:00,Sunday,YONGE BD STATION,TUO,4,8,E,BD,5344,LINE 2,Transportation Department - Other,NO MATCH
4/18/2016 9:29:00,Monday,YONGE BD STATION,EUDO,6,8,W,BD,5049,LINE 2,Door Problems - Faulty Equipment,NO MATCH
4/18/2016 13:29:00,Monday,YONGE BD STATION,MUPAA,0,0,E,BD,5053,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
4/18/2016 16:21:00,Monday,YONGE BD STATION,EUNT,0,0,E,BD,5162,LINE 2,Equipment - No Trouble Found,NO MATCH
4/21/2016 8:08:00,Thursday,YONGE BD STATION,MUDD,3,5,W,BD,5155,LINE 2,Door Problems - Debris Related,NO MATCH
4/21/2016 9:07:00,Thursday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
4/21/2016 9:49:00,Thursday,YONGE SHP STATION,TUSC,0,0,W,SHP,5221,LINE 4,Operator Overspeeding,NO MATCH
4/21/2016 16:04:00,Thursday,YONGE BD STATION,MUO,3,5,E,BD,5079,LINE 2,Miscellaneous Other,NO MATCH
4/21/2016 17:37:00,Thursday,YONGE SHP STATION,MUNOA,0,0,E,SHP,5221,LINE 4,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
4/22/2016 9:55:00,Friday,YONGE SHP STATION,MUSC,0,0,E,SHP,5051,LINE 4,Miscellaneous Speed Control,NO MATCH
4/22/2016 15:45:00,Friday,YONGE BD STATION,EUBK,0,0,W,BD,5007,LINE 2,Brakes,NO MATCH
4/22/2016 16:34:00,Friday,YONGE BD STATION,SUDP,3,5,E,BD,5157,LINE 2,Disorderly Patron,NO MATCH
4/23/2016 5:43:00,Saturday,YONGE SHP STATION,TUSC,0,0,E,SHP,5051,LINE 4,Operator Overspeeding,NO MATCH
4/23/2016 17:36:00,Saturday,YONGE BD STATION,MUIR,5,9,E,BD,5136,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
4/24/2016 8:19:00,Sunday,YONGE SHP STATION,MUSC,0,0,E,SHP,5051,LINE 4,Miscellaneous Speed Control,NO MATCH
4/28/2016 1:54:00,Thursday,YONGE SHP STATION,TUSC,0,0,E,SHP,5228,LINE 4,Operator Overspeeding,NO MATCH
4/30/2016 13:56:00,Saturday,YONGE BD STATION,MUPAA,0,0,E,BD,5149,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
5/2/2016 6:36:00,Monday,YONGE BD STATION,MUSC,0,0,W,BD,5049,LINE 2,Miscellaneous Speed Control,NO MATCH
5/3/2016 7:13:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5127,LINE 4,Miscellaneous Speed Control,NO MATCH
5/4/2016 17:27:00,Wednesday,YONGE SHP STATION,EUBO,6,11,E,SHP,5127,LINE 4,Body,NO MATCH
5/5/2016 18:17:00,Thursday,YONGE BD STATION,TUOS,0,0,W,BD,5352,LINE 2,Operator Overshot Platform,NO MATCH
5/6/2016 20:00:00,Friday,YONGE SHP STATION,MUTO,5,10,E,SHP,5318,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
5/7/2016 7:03:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5050,LINE 4,Miscellaneous Speed Control,NO MATCH
5/8/2016 7:59:00,Sunday,YONGE SHP STATION,PUCSS,7,12,E,SHP,5318,LINE 4,Central Office Signalling System,NO MATCH
5/9/2016 0:56:00,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5012,LINE 2,Disorderly Patron,NO MATCH
5/9/2016 5:21:00,Monday,YONGE SHP STATION,TUSC,0,0,E,SHP,5127,LINE 4,Operator Overspeeding,NO MATCH
5/11/2016 8:32:00,Wednesday,YONGE BD STATION,MUD,6,8,W,BD,5339,LINE 2,Door Problems - Passenger Related,NO MATCH
5/12/2016 6:08:00,Thursday,YONGE SHP STATION,MUO,5,10,E,SHP,5332,LINE 4,Miscellaneous Other,NO MATCH
5/12/2016 8:25:00,Thursday,YONGE BD STATION,MUIS,0,0,S,YU,0,LINE 1,Injured or ill Customer (In Station) - Transported,NO MATCH
5/13/2016 7:50:00,Friday,YONGE SHP STATION,PUTSM,33,38,W,SHP,5228,LINE 4,Track Switch Failure - Track Related Problem,NO MATCH
5/15/2016 10:18:00,Sunday,YONGE BD STATION,MUI,12,17,E,BD,5204,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
5/15/2016 19:12:00,Sunday,YONGE BD STATION,SUUT,26,31,E,BD,5108,LINE 2,Unauthorized at Track Level,NO MATCH
5/15/2016 21:55:00,Sunday,YONGE SHP STATION,MUI,5,10,W,SHP,5318,LINE 4,Injured or ill Customer (On Train) - Transported,NO MATCH
5/16/2016 6:52:00,Monday,YONGE BD STATION,EUDO,0,0,W,BD,5298,LINE 2,Door Problems - Faulty Equipment,NO MATCH
5/16/2016 17:49:00,Monday,YONGE BD STATION,MUIR,0,0,E,BD,5212,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
5/17/2016 5:48:00,Tuesday,YONGE SHP STATION,MUWR,5,10,E,SHP,5133,LINE 4,Work Refusal,NO MATCH
5/17/2016 8:56:00,Tuesday,YONGE BD STATION,MUI,3,5,W,BD,5111,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
5/17/2016 18:36:00,Tuesday,YONGE SHP STATION,TUSC,0,0,W,SHP,5165,LINE 4,Operator Overspeeding,NO MATCH
5/17/2016 21:09:00,Tuesday,YONGE SHP STATION,TUSC,0,0,W,SHP,5165,LINE 4,Operator Overspeeding,NO MATCH
5/18/2016 13:37:00,Wednesday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
5/20/2016 7:34:00,Friday,YONGE SHP STATION,SUDP,0,0,E,SHP,5127,LINE 4,Disorderly Patron,NO MATCH
5/21/2016 12:14:00,Saturday,YONGE SHP STATION,TUSC,0,0,W,SHP,5165,LINE 4,Operator Overspeeding,NO MATCH
5/24/2016 13:59:00,Tuesday,YONGE BD STATION,MUIR,5,8,W,BD,5002,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
5/24/2016 21:14:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5252,LINE 4,Miscellaneous Speed Control,NO MATCH
5/25/2016 1:30:00,Wednesday,YONGE SHP STATION,MUTO,5,10,E,SHP,5219,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
5/25/2016 6:02:00,Wednesday,YONGE BD STATION,MUO,5,0,W,BD,5276,LINE 2,Miscellaneous Other,NO MATCH
5/25/2016 9:12:00,Wednesday,YONGE BD STATION,EUDO,3,5,E,BD,5182,LINE 2,Door Problems - Faulty Equipment,NO MATCH
5/26/2016 13:14:00,Thursday,YONGE BD STATION,SUDP,3,6,E,BD,5068,LINE 2,Disorderly Patron,NO MATCH
5/29/2016 14:17:00,Sunday,YONGE SHP STATION,TUSC,0,0,E,SHP,5274,LINE 4,Operator Overspeeding,NO MATCH
5/29/2016 14:46:00,Sunday,YONGE BD STATION,MUPAA,0,0,W,BD,5087,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
5/30/2016 8:35:00,Monday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
5/30/2016 17:55:00,Monday,YONGE BD STATION,MUIR,9,11,E,BD,5207,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
5/31/2016 18:24:00,Tuesday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
6/1/2016 5:16:00,Wednesday,YONGE BD STATION,MUPLB,200,202,W,BD,5070,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
6/1/2016 15:04:00,Wednesday,YONGE BD STATION,MUPLB,4,7,W,BD,5108,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
6/2/2016 11:17:00,Thursday,YONGE SHP STATION,MUTO,3,8,E,SHP,6161,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
6/2/2016 20:44:00,Thursday,YONGE SHP STATION,EUBK,0,0,W,SHP,6161,LINE 4,Brakes,NO MATCH
6/3/2016 23:18:00,Friday,YONGE BD STATION,MUIS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
6/3/2016 23:55:00,Friday,YONGE SHP STATION,EUBK,0,0,W,SHP,6166,LINE 4,Brakes,NO MATCH
6/4/2016 13:16:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5275,LINE 4,Miscellaneous Speed Control,NO MATCH
6/5/2016 8:19:00,Sunday,YONGE BD STATION,PUTO,12,16,E,BD,5166,LINE 2,T&S Other,NO MATCH
6/6/2016 13:32:00,Monday,YONGE SHP STATION,MUNOA,6,13,E,SHP,5135,LINE 4,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
6/7/2016 0:51:00,Tuesday,YONGE SHP STATION,MUTO,5,10,E,SHP,6156,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
6/7/2016 7:48:00,Tuesday,YONGE BD STATION,MUDD,4,6,E,BD,5163,LINE 2,Door Problems - Debris Related,NO MATCH
6/7/2016 10:01:00,Tuesday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
6/7/2016 22:35:00,Tuesday,YONGE SHP STATION,EUBO,5,10,E,SHP,6166,LINE 4,Body,NO MATCH
6/8/2016 1:02:00,Wednesday,YONGE BD STATION,MUIRS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
6/8/2016 16:28:00,Wednesday,YONGE SHP STATION,MUPAA,0,0,W,SHP,6176,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
6/8/2016 23:20:00,Wednesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5221,LINE 4,Miscellaneous Speed Control,NO MATCH
6/9/2016 5:31:00,Thursday,YONGE SHP STATION,MUSC,0,0,E,SHP,6156,LINE 4,Miscellaneous Speed Control,NO MATCH
6/9/2016 13:58:00,Thursday,YONGE BD STATION,MUSC,0,0,E,BD,5114,LINE 2,Miscellaneous Speed Control,NO MATCH
